iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
344,4.0,0,7,2,14,18,9,1,17,377.0,1,0.3,0,26.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,1,8.0,8.0,8.0,7.0,6.0,5.0,7.0,6.0,2.0,26.0,13.0,3.0,1.0,3.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,1,6.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,0.0
344,4.0,0,7,2,14,18,9,2,18,378.0,0,0.44,0,29.0,2.0,25.0,15.0,20.0,20.0,10.0,10.0,0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,2.0,26.0,13.0,3.0,1.0,3.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,0,5.0,6.0,6.0,6.0,8.0,3.0,6.0,6.0,0.0
345,5.0,0,9,2,14,18,17,6,2,362.0,0,0.07,1,30.0,2.0,20.51,14.53,24.79,17.09,5.98,17.09,0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,0,6.0,10.0,10.0,8.0,8.0,3.0,4.0,7.0,0.0
345,5.0,0,9,2,14,18,17,3,3,363.0,0,0.45,0,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,1,5.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,0,4.0,10.0,10.0,6.0,10.0,1.0,4.0,6.0,0.0
345,5.0,0,9,2,14,18,17,5,4,364.0,1,0.18,0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,1,7.0,9.0,9.0,9.0,9.0,7.0,7.0,6.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,1,6.0,8.0,8.0,10.0,9.0,6.0,8.0,8.0,0.0
345,5.0,0,9,2,14,18,17,1,5,365.0,0,0.19,1,30.0,2.0,31.58,10.53,15.79,21.05,10.53,10.53,0,3.0,8.0,6.0,6.0,5.0,2.0,5.0,5.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,1,10.0,9.0,9.0,7.0,9.0,7.0,7.0,5.0,0.0
345,5.0,0,9,2,14,18,17,4,6,366.0,1,0.19,1,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,1,6.0,6.0,6.0,5.0,5.0,5.0,7.0,7.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,1,9.0,10.0,10.0,6.0,9.0,8.0,9.0,6.0,0.0
345,5.0,0,9,2,14,18,17,15,7,367.0,0,0.32,1,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,0,7.0,7.0,7.0,8.0,6.0,5.0,7.0,7.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,0,7.0,10.0,9.0,5.0,8.0,4.0,4.0,3.0,0.0
345,5.0,0,9,2,14,18,17,13,8,368.0,1,0.32,0,24.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,1,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,1,8.0,10.0,9.0,9.0,7.0,8.0,8.0,6.0,0.0
345,5.0,0,9,2,14,18,17,17,9,369.0,1,0.04,1,25.0,2.0,17.0,18.0,28.0,27.0,5.0,5.0,1,10.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,1,7.0,10.0,8.0,10.0,6.0,5.0,7.0,10.0,0.0
345,5.0,0,9,2,14,18,17,11,10,370.0,0,0.19,1,28.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,0,5.0,10.0,10.0,8.0,10.0,7.0,6.0,5.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,1,10.0,9.0,10.0,8.0,8.0,5.0,10.0,8.0,0.0
345,5.0,0,9,2,14,18,17,14,11,371.0,0,0.23,1,27.0,2.0,40.0,0.0,10.0,50.0,0.0,0.0,0,4.0,8.0,7.0,4.0,5.0,5.0,5.0,10.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,0,8.0,10.0,8.0,7.0,7.0,6.0,6.0,7.0,0.0
345,5.0,0,9,2,14,18,17,9,12,372.0,0,-0.19,1,27.0,2.0,30.0,15.0,15.0,20.0,5.0,15.0,0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,1,8.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,0.0
345,5.0,0,9,2,14,18,17,10,13,373.0,0,0.44,0,29.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,1,7.0,8.0,9.0,10.0,6.0,6.0,7.0,7.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,0,10.0,9.0,8.0,8.0,8.0,6.0,8.0,7.0,0.0
345,5.0,0,9,2,14,18,17,2,14,374.0,0,-0.04,0,30.0,4.0,50.0,10.0,10.0,10.0,5.0,15.0,0,6.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,0,5.0,10.0,9.0,6.0,10.0,6.0,6.0,10.0,0.0
345,5.0,0,9,2,14,18,17,16,15,375.0,0,0.01,1,27.0,2.0,30.0,20.0,15.0,15.0,8.0,12.0,0,3.0,7.0,6.0,5.0,4.0,3.0,4.0,5.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,1,10.0,8.0,9.0,9.0,8.0,6.0,9.0,7.0,0.0
345,5.0,0,9,2,14,18,17,7,17,377.0,0,0.2,0,26.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,0,5.0,8.0,9.0,8.0,9.0,5.0,4.0,6.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,0,5.0,10.0,8.0,5.0,10.0,5.0,5.0,5.0,0.0
345,5.0,0,9,2,14,18,17,8,18,378.0,0,0.59,1,29.0,2.0,25.0,15.0,20.0,20.0,10.0,10.0,0,7.0,8.0,7.0,8.0,7.0,5.0,7.0,7.0,2.0,24.0,10.0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,7.0,9.0,7.0,1,8.0,9.0,10.0,6.0,10.0,6.0,8.0,7.0,0.0
347,7.0,0,13,2,14,18,14,10,1,361.0,0,0.08,0,34.0,2.0,30.0,20.0,30.0,5.0,5.0,10.0,0,4.0,9.0,7.0,4.0,3.0,1.0,5.0,1.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,0,4.0,1.0,5.0,4.0,4.0,5.0,3.0,1.0,0.0
347,7.0,0,13,2,14,18,14,1,3,363.0,0,0.51,0,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,1,6.0,10.0,9.0,7.0,6.0,5.0,6.0,2.0,0.0
347,7.0,0,13,2,14,18,14,3,4,364.0,0,0.09,0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,0,3.0,8.0,6.0,5.0,8.0,5.0,3.0,5.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,1,7.0,10.0,9.0,7.0,7.0,5.0,7.0,5.0,0.0
347,7.0,0,13,2,14,18,14,2,6,366.0,0,0.21,0,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,0,2.0,6.0,7.0,5.0,6.0,4.0,6.0,5.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,1,7.0,9.0,9.0,5.0,7.0,5.0,6.0,4.0,0.0
347,7.0,0,13,2,14,18,14,15,9,369.0,0,-0.19,0,25.0,2.0,17.0,18.0,28.0,27.0,5.0,5.0,0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,7.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,1,7.0,10.0,9.0,10.0,9.0,5.0,8.0,4.0,0.0
347,7.0,0,13,2,14,18,14,9,10,370.0,0,0.02,0,28.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,0,2.0,10.0,6.0,6.0,7.0,2.0,4.0,1.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,1,8.0,8.0,8.0,7.0,7.0,8.0,7.0,2.0,0.0
347,7.0,0,13,2,14,18,14,7,12,372.0,0,-0.43,0,27.0,2.0,30.0,15.0,15.0,20.0,5.0,15.0,0,2.0,6.0,7.0,4.0,4.0,1.0,2.0,1.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,1,7.0,9.0,8.0,9.0,7.0,3.0,7.0,2.0,0.0
347,7.0,0,13,2,14,18,14,8,13,373.0,0,0.37,0,29.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,0,4.0,3.0,4.0,2.0,2.0,0.0,2.0,4.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,1,9.0,8.0,8.0,7.0,6.0,5.0,7.0,3.0,0.0
347,7.0,0,13,2,14,18,14,18,14,374.0,0,-0.23,0,30.0,4.0,50.0,10.0,10.0,10.0,5.0,15.0,0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,1,5.0,8.0,7.0,5.0,6.0,5.0,8.0,3.0,0.0
347,7.0,0,13,2,14,18,14,14,15,375.0,0,0.47,0,27.0,2.0,30.0,20.0,15.0,15.0,8.0,12.0,0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,0,8.0,4.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0
347,7.0,0,13,2,14,18,14,16,16,376.0,0,0.56,0,25.0,4.0,30.0,10.0,15.0,20.0,15.0,10.0,0,4.0,9.0,8.0,7.0,7.0,5.0,6.0,5.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,1,6.0,7.0,7.0,6.0,5.0,5.0,6.0,2.0,0.0
347,7.0,0,13,2,14,18,14,5,17,377.0,0,0.25,0,26.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,0,5.0,6.0,5.0,4.0,6.0,2.0,3.0,2.0,2.0,26.0,9.0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,3.0,8.0,1.0,7.0,10.0,1.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,0,8.0,4.0,7.0,5.0,6.0,5.0,4.0,1.0,0.0
348,8.0,0,15,2,14,18,16,11,1,361.0,0,0.63,0,34.0,2.0,30.0,20.0,30.0,5.0,5.0,10.0,0,7.0,7.0,8.0,8.0,9.0,8.0,7.5,6.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,8.0,10.0,10.0,7.0,10.0,6.0,4.0,3.0,0.0
348,8.0,0,15,2,14,18,16,5,2,362.0,0,0.53,0,30.0,2.0,20.51,14.53,24.79,17.09,5.98,17.09,0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,7.0,6.0,7.0,6.0,7.0,3.0,4.0,3.0,0.0
348,8.0,0,15,2,14,18,16,2,3,363.0,1,0.05,1,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,1,6.0,8.0,9.0,7.0,7.0,4.0,7.0,6.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,9.0,9.0,10.0,8.0,7.0,6.0,6.0,5.0,0.0
348,8.0,0,15,2,14,18,16,4,4,364.0,0,-0.14,0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,0,6.0,8.0,8.0,10.0,8.0,8.0,7.0,7.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,9.0,8.0,9.0,9.0,8.0,7.0,5.0,4.0,0.0
348,8.0,0,15,2,14,18,16,18,5,365.0,0,0.41,0,30.0,2.0,31.58,10.53,15.79,21.05,10.53,10.53,0,2.0,7.0,9.0,5.0,7.0,2.0,6.0,6.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,7.0,10.0,10.0,9.0,10.0,2.0,3.0,3.0,0.0
348,8.0,0,15,2,14,18,16,3,6,366.0,0,0.56,0,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,4.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,9.0,10.0,10.0,8.0,8.0,4.0,6.0,3.0,0.0
348,8.0,0,15,2,14,18,16,14,7,367.0,0,0.08,0,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,5.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,7.0,7.0,8.0,8.0,8.0,7.0,6.0,4.0,0.0
348,8.0,0,15,2,14,18,16,16,9,369.0,0,0.39,0,25.0,2.0,17.0,18.0,28.0,27.0,5.0,5.0,0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,7.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,8.0,7.0,6.0,10.0,7.0,3.0,3.0,3.0,0.0
348,8.0,0,15,2,14,18,16,10,10,370.0,0,0.13,0,28.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,0,4.0,7.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,9.0,9.0,10.0,9.0,10.0,6.0,6.0,5.0,0.0
348,8.0,0,15,2,14,18,16,13,11,371.0,0,-0.38,0,27.0,2.0,40.0,0.0,10.0,50.0,0.0,0.0,0,3.0,8.0,7.0,6.0,7.0,5.0,6.0,9.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,10.0,9.0,9.0,8.0,8.0,5.0,5.0,3.0,0.0
348,8.0,0,15,2,14,18,16,8,12,372.0,0,0.06,0,27.0,2.0,30.0,15.0,15.0,20.0,5.0,15.0,0,5.0,9.0,7.0,6.0,5.0,6.0,6.0,5.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,9.0,8.0,10.0,8.0,8.0,8.0,6.0,5.0,0.0
348,8.0,0,15,2,14,18,16,9,13,373.0,0,0.22,0,29.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,0,6.0,9.0,10.0,10.0,8.0,9.0,7.0,7.0,2.0,21.0,9.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,1,9.0,9.0,9.0,9.0,9.0,8.0,8.0,5.0,0.0
